"games_played","games_started","three_points_made","rebounds","assists_turnover_ratio","steals","blocks","true_shooting_att","true_shooting_pct","efficiency","points_off_turnovers","effective_fg_pct","height","weight","experience","age","Ratings_2k","total_fouls","Salary_pct","year","name","full_name","primary_position","All_Nba","All_Nba_team"
0.89,0,0.36,0.17,0.12,0.29,0.04,0.3,0.56,0.35,0.01,0.58,0.4,0.25,0.33,0.46,0.24,0.38,0.0976885020862706,2014,"Thunder","Anthony Morrow","SG","0","0"
0.77,0.78,0.22,0.49,0.04,0.19,0.66,0.44,0.51,0.54,0.02,0.52,0.65,0.38,0.24,0.29,0.47,0.64,0.377272782436087,2014,"Thunder","Serge Ibaka","C","0","0"
0.8,0.82,0.24,0.46,0.15,0.84,0.06,0.9,0.5,0.79,0.04,0.46,0.3,0.2,0.29,0.29,0.74,0.61,0.48021669224198,2014,"Thunder","Russell Westbrook","PG","1","2"
0.28,0.04,0.16,0.1,0.13,0.17,0,0.15,0.58,0.24,0,0.6,0.35,0.28,0.1,0.21,0.09,0.13,0.0400275289974693,2014,"Hawks","John Jenkins","SG","0","0"
0.91,0.93,0.03,0.45,0.19,0.36,0.35,0.46,0.52,0.6,0,0.54,0.6,0.4,0.33,0.42,0.56,0.33,0.366578301766969,2014,"Hawks","Al Horford","C","0","0"
0.9,0.91,0.55,0.25,0.14,0.28,0.15,0.3,0.65,0.46,0,0.67,0.5,0.26,0.57,0.62,0.44,0.38,0.190990848678408,2014,"Hawks","Kyle Korver","SG","0","0"
0.99,1,0.32,0.29,0.34,0.77,0.05,0.55,0.55,0.75,0.01,0.54,0.15,0.07,0.43,0.46,0.76,0.53,0.613118561855729,2014,"Clippers","Chris Paul","PG","1","2"
0.82,0,0.18,0.18,0.15,0.15,0.01,0.24,0.5,0.29,0,0.52,0.5,0.38,0.1,0.33,0.24,0.26,0.101762579775001,2014,"Hawks","Mike Scott","PF","0","0"
0.27,0,0.05,0.05,0.17,0.05,0.01,0.08,0,0.13,0,0,0.5,0.3,0.29,0.46,0.32,0.18,0.0349175533554691,2014,"Pistons","Cartier Martin","PF","0","0"
0.84,0.49,0.41,0.19,0.08,0.35,0.1,0.44,0,0.36,0.02,0,0.45,0.3,0.62,0.38,0.26,0.39,0.128396939436169,2014,"Pacers","C.J. Miles","SF","0","0"
0.56,0.1,0.15,0.14,0.13,0.18,0.04,0.2,0.5,0.26,0.02,0.49,0.4,0.1,0.1,0.17,0.26,0.23,0.0671939543497551,2014,"Thunder","Jeremy Lamb","SG","0","0"
0.99,1,0.2,0.35,0.13,0.3,0.06,0.3,0.53,0.41,0.01,0.55,0.55,0.32,0.1,0.17,0.38,0.36,0.0931027087753525,2014,"Warriors","Harrison Barnes","SF","0","0"
0.9,0.12,0.12,0.19,0.08,0.28,0.12,0.17,0.48,0.26,0,0.5,0.35,0.17,0.14,0.29,0.24,0.35,0.0610217112207208,2014,"Hawks","Kent Bazemore","SG","0","0"
0.24,0,0.06,0.02,0.06,0.06,0.01,0.06,0.49,0.13,0,0.51,0.4,0.17,0.14,0.21,0.32,0.07,0.0338198413039317,2014,"Clippers","CJ Wilcox","SG","0","0"
0.94,0.95,0.48,0.13,0.11,0.2,0.03,0.45,0.58,0.43,0,0.58,0.3,0.2,0.38,0.5,0.44,0.36,0.20745970724001,2014,"Clippers","JJ Redick","SG","0","0"
0.43,0,0.18,0.07,0.16,0.23,0.04,0.15,0.48,0.22,0,0.5,0.25,0.1,0.33,0.38,0.32,0.3,0.063374496967927,2014,"Clippers","Jordan Farmar","PG","0","0"
0.89,0,0,0.14,0.08,0.22,0.08,0.14,0.46,0.22,0,0.46,0.6,0.64,0.33,0.42,0.32,0.36,0.0278762461716032,2014,"Clippers","Glen Davis","PF","0","0"
0.74,0.02,0.18,0.1,0.1,0.12,0.03,0.11,0.56,0.2,0,0.6,0.65,0.3,0.67,0.71,0.32,0.22,0.0278762461716032,2014,"Clippers","Hedo Turkoglu","SF","0","0"
0.73,0.06,0.37,0.3,0.07,0.22,0.09,0.44,0.49,0.39,0,0.48,0.6,0.4,0.29,0.33,0.35,0.39,0.259373771973818,2014,"Pelicans","Ryan Anderson","PF","0","0"
0.13,0,0.08,0.11,0.18,0.37,0.09,0.16,0.42,0.24,0,0.42,0.25,0.12,0.1,0.42,0.32,0.34,0.00320050425583706,2014,"Pelicans","Toney Douglas","PG","0","0"
0.79,0.33,0,0.24,0.11,0.28,0.15,0.19,0.44,0.29,0,0.46,0.55,0.35,0.29,0.38,0.15,0.31,0.021789558887922,2014,"Pelicans","Dante Cunningham","SF","0","0"
0.48,0.45,0.24,0.21,0.23,0.64,0.16,0.48,0.48,0.53,0.02,0.49,0.3,0.22,0.24,0.25,0.47,0.56,0.302548765439707,2014,"Pelicans","Jrue Holiday","SG","0","0"
0.44,0,0,0.11,0.07,0.04,0.13,0.08,0.53,0.19,0,0.5,0.75,0.35,0.05,0.25,0.18,0.14,0.0248585387277094,2014,"Pelicans","Jeff Withey","C","0","0"
0.6,0,0.03,0.05,0.14,0.12,0.01,0.13,0.44,0.18,0,0.41,0.25,0.17,0.05,0.29,0.09,0.18,0.0278762461716032,2014,"Pelicans","Jimmer Fredette","PG","0","0"
0.82,0.1,0,0.29,0.05,0.12,0.2,0.19,0.55,0.34,0,0.55,0.85,0.44,0.19,0.33,0.29,0.46,0.0298880613194188,2014,"Pelicans","Alexis Ajinca","C","0","0"
0.91,0.93,0,0.62,0.06,0.15,0.19,0.23,0.51,0.45,0,0.52,0.75,0.48,0.19,0.42,0.35,0.39,0.255803220990649,2014,"Pelicans","Omer Asik","C","0","0"
0.76,0.23,0.18,0.11,0.07,0.11,0.05,0.11,0.59,0.21,0,0.63,0.6,0.32,0.24,0.29,0.18,0.2,0.0298880613194188,2014,"Pelicans","Luke Babbitt","SF","0","0"
0.82,0.83,0,0.64,0.12,0.59,0.8,0.7,0.55,0.86,0,0.54,0.65,0.47,0.1,0.12,0.82,0.43,0.171243306788926,2014,"Pelicans","Anthony Davis","PF","1","1"
0.05,0.01,0,0.01,0.15,0.08,0,0.05,0.13,0.1,0,0.14,0.45,0.32,0.05,0.25,0.32,0.33,0.0278762461716032,2014,"Pelicans","Darius Miller","SF","0","0"
0.95,0.93,0.16,0.33,0.16,0.51,0.13,0.56,0.47,0.55,0,0.48,0.45,0.3,0.24,0.29,0.47,0.52,0.344132603515986,2014,"Pelicans","Tyreke Evans","SG","0","0"
0.73,0.73,0.43,0.16,0.14,0.33,0.06,0.42,0.5,0.39,0,0.51,0.3,0.28,0.38,0.29,0.41,0.49,0.455157262915465,2014,"Pelicans","Eric Gordon","SG","0","0"
0.84,0.82,0,0.47,0.05,0.22,0.33,0.24,0.51,0.41,0.01,0.54,0.7,0.52,0.05,0.12,0.35,0.66,0.0666732859194643,2014,"Thunder","Steven Adams","C","0","0"
0.18,0.01,0.21,0.12,0.19,0.25,0,0.3,0.44,0.28,0,0.44,0.15,0.05,0.43,0.46,0.32,0.43,0.0278762461716032,2014,"Thunder","Sebastian Telfair","PG","0","0"
0.79,0.02,0.04,0.24,0.15,0.21,0.1,0.15,0.45,0.28,0,0.45,0.65,0.48,0.48,0.62,0.26,0.5,0.0684162723789172,2014,"Thunder","Nick Collison","PF","0","0"
0.96,0.98,0.19,0.15,0.13,0.75,0.08,0.63,0.47,0.47,0.02,0.48,0.3,0.12,0.43,0.42,0.5,0.51,0.255355702808134,2014,"Mavericks","Monta Ellis","SG","0","0"
0.59,0.05,0,0.33,0.13,0.25,0.14,0.25,0.5,0.38,0,0.51,0.6,0.42,0.43,0.54,0.35,0.35,0.458611946839499,2014,"Warriors","David Lee","PF","0","0"
0.93,0,0.18,0.21,0.2,0.47,0.09,0.24,0.51,0.36,0,0.54,0.45,0.28,0.48,0.5,0.38,0.27,0.375425509512281,2014,"Warriors","Andre Iguodala","SG","0","0"
0.6,0.15,0.19,0.14,0.07,0.09,0.06,0.23,0,0.21,0.01,0,0.55,0.38,0.1,0.5,0.09,0.32,0.09570238424772,2014,"Pacers","Chris Copeland","SF","0","0"
0.77,0.05,0.35,0.12,0.13,0.37,0.06,0.51,0.49,0.39,0,0.47,0.4,0.12,0.62,0.67,0.44,0.36,0.166438734959176,2014,"Clippers","Jamal Crawford","SG","0","0"
0.34,0,0,0.11,0.19,0.14,0.04,0.06,0.46,0.18,0,0.48,0.45,0.4,0.38,0.54,0.12,0.27,0.181983926503217,2014,"Raptors","Chuck Hayes","C","0","0"
0.38,0.02,0,0.32,0.03,0.2,0.14,0.19,0.51,0.33,0,0.53,0.65,0.48,0.05,0.17,0.26,0.46,0.0426895380143082,2014,"Thunder","Mitch McGary","PF","0","0"
0.32,0.33,0.18,0.26,0.12,0.25,0.05,0.45,0.49,0.41,0.06,0.45,0.45,0.27,0.14,0.21,0.35,0.49,0.0926271404978263,2014,"Jazz","Alec Burks","SG","0","0"
0.91,0.04,0.23,0.11,0.21,0.42,0.05,0.27,0.52,0.33,0,0.51,0.3,0.12,0.48,0.54,0.29,0.4,0.118432616795819,2014,"Mavericks","Devin Harris","PG","0","0"
0.4,0.05,0.13,0.14,0.06,0.14,0.04,0.14,0.42,0.19,0.01,0.44,0.7,0.3,0.24,0.33,0.32,0.24,0.00155544868365417,2014,"Spurs","Austin Daye","SF","0","0"
0.74,0.45,0.02,0.2,0.07,0.24,0.04,0.27,0.42,0.26,0,0.41,0.55,0.4,0.14,0.33,0.18,0.33,0.0122482793471839,2014,"Knicks","Lance Thomas","SF","0","0"
0.2,0,0.11,0.13,0.05,0.14,0.02,0.21,0.31,0.18,0,0.29,0.5,0.17,0.05,0.17,0.32,0.25,0.0013779203045468,2014,"Knicks","Ricky Ledo","SG","0","0"
0.71,0.18,0,0.35,0.04,0.2,0.17,0.33,0.55,0.43,0.01,0.56,0.65,0.42,0.57,0.54,0.32,0.58,0.00928719153951832,2014,"Knicks","Amar'e Stoudemire","C","0","0"
0.98,0,0.02,0.12,0.22,0.16,0.02,0.14,0.34,0.27,0,0.34,0.25,0.2,0.71,0.83,0.26,0.27,0.141994207715477,2014,"Wizards","Andre Miller","PG","0","0"
0.77,0.12,0.06,0.14,0.16,0.18,0,0.22,0.22,0.27,0,0.2,0.3,0.15,0.38,0.42,0.24,0.23,0.063374496967927,2014,"Wizards","Ramon Sessions","PG","0","0"
0.05,0,0,0.01,0.02,0.08,0,0.04,0.46,0.11,0,0.4,0.35,0.19,0.1,0.25,0.32,0.08,0.00284544749762232,2014,"Wizards","Toure' Murry","SF","0","0"
0.11,0,0.06,0.13,0.12,0.28,0.14,0.15,0,0.18,0,0,0.6,0.25,0.05,0.12,0.06,0.18,0.00550357594576129,2014,"Pistons","Quincy Miller","SF","0","0"
0.96,0.71,0.22,0.15,0.12,0.24,0.07,0.2,0.14,0.25,0.01,0.14,0.55,0.34,0.14,0.33,0.21,0.4,0.0332160614810123,2014,"Pistons","Kyle Singler","SF","0","0"
0.96,0.98,0.67,0.27,0.19,0.82,0.05,0.64,0.59,0.75,0.01,0.59,0.3,0.12,0.29,0.33,0.85,0.41,0.324693001558457,2014,"Warriors","Stephen Curry","PG","1","1"
0.94,0.02,0,0.15,0.2,0.25,0.07,0.19,0.49,0.31,0,0.5,0.5,0.16,0.43,0.46,0.26,0.3,0.162008164396256,2014,"Warriors","Shaun Livingston","PG","0","0"
0.99,1,0.35,0.19,0.09,0.46,0.06,0.43,0,0.34,0,0,0.4,0.22,0.05,0.12,0.26,0.41,0.0846253467272374,2014,"Pistons","Kentavious Caldwell-Pope","SG","0","0"
0.95,0.96,0.26,0.51,0.17,0.63,0.34,0.37,0.5,0.56,0.01,0.52,0.45,0.35,0.14,0.25,0.53,0.68,0.0278762461716032,2014,"Warriors","Draymond Green","PF","0","0"
0.89,0.22,0.17,0.15,0.09,0.17,0.04,0.17,0.54,0.25,0,0.55,0.5,0.36,0.67,0.67,0.24,0.32,0.0278762461716032,2014,"Mavericks","Richard Jefferson","SF","0","0"
0.61,0.09,0.08,0.27,0.13,0.17,0.05,0.2,0.44,0.28,0,0.44,0.65,0.45,0.57,0.62,0.18,0.37,0.0278762461716032,2014,"Wizards","Drew Gooden","PF","0","0"
0.9,0.91,0,0.72,0.06,0.23,0.33,0.25,0.65,0.61,0.01,0.67,0.75,0.38,0.62,0.58,0.44,0.5,0.453566840861671,2014,"Mavericks","Tyson Chandler","C","0","0"
0.79,0.8,0.37,0.31,0.13,0.42,0.08,0.47,0.53,0.48,0.02,0.54,0.6,0.35,0.14,0.29,0.44,0.44,0.449078581214456,2014,"Mavericks","Chandler Parsons","SF","0","0"
0.77,0.01,0.24,0.15,0.05,0.09,0.09,0.2,0.5,0.24,0,0.53,0.7,0.36,0.43,0.5,0.24,0.21,0.0278762461716032,2014,"Mavericks","Charlie Villanueva","PF","0","0"
0.5,0.02,0,0.12,0.06,0.07,0.07,0.05,0.56,0.18,0,0.61,0.65,0.45,0.1,0.21,0.32,0.26,0.0288821384676815,2014,"Mavericks","Greg Smith","PF","0","0"
0.89,0.04,0.09,0.29,0.08,0.38,0.23,0.19,0.47,0.32,0.03,0.46,0.55,0.3,0.19,0.25,0.26,0.39,0.0298880613194188,2014,"Mavericks","Al-Farouq Aminu","SF","0","0"
0.18,0.02,0,0.15,0.05,0.05,0.26,0.08,0.55,0.23,0,0.44,0.65,0.4,0.05,0.46,0.32,0.22,0.00714860096228513,2014,"Mavericks","Bernard James","C","0","0"
0.93,0.94,0.25,0.37,0.13,0.21,0.12,0.53,0.52,0.53,0.03,0.51,0.75,0.42,0.76,0.75,0.59,0.44,0.243575946240714,2014,"Mavericks","Dirk Nowitzki","PF","0","0"
0.93,0.94,0.58,0.2,0.11,0.46,0.21,0.63,0.55,0.56,0.01,0.56,0.45,0.28,0.1,0.25,0.68,0.33,0.0938959336844106,2014,"Warriors","Klay Thompson","SG","1","3"
0.93,0.12,0.13,0.11,0.29,0.17,0,0.26,0.47,0.3,0.01,0.47,0.05,0.1,0.43,0.5,0.32,0.28,0.0277117345032531,2014,"Mavericks","J.J. Barea","PG","0","0"
0.71,0.05,0.11,0.08,0.13,0.27,0.05,0.15,0.46,0.2,0,0.46,0.45,0.1,0.05,0.29,0.24,0.19,0.0248585387277094,2014,"Warriors","Justin Holiday","SG","0","0"
0.55,0.09,0,0.21,0.02,0.06,0.25,0.13,0.54,0.26,0,0.55,0.7,0.52,0.05,0.25,0.24,0.36,0.0339151749601821,2014,"Warriors","Festus Ezeli","C","0","0"
0.34,0.04,0.06,0.06,0.18,0.15,0.04,0.13,0.45,0.19,0,0.45,0.2,0.22,0.43,0.5,0.21,0.12,0.115829182977388,2014,"Mavericks","Raymond Felton","PG","0","0"
0.95,0.96,0.15,0.29,0.2,0.71,0.15,0.57,0.49,0.64,0.01,0.47,0.3,0.25,0.19,0.25,0.68,0.49,0.450484141530968,2014,"Wizards","John Wall","PG","0","0"
0.9,0.9,0.04,0.56,0.03,0.19,0.11,0.47,0.52,0.54,0.03,0.53,0.65,0.45,0.14,0.17,0.47,0.53,0.173914910282708,2014,"Jazz","Enes Kanter","C","0","0"
0.16,0.02,0.13,0.07,0.13,0.06,0,0.09,0.5,0.17,0,0.54,0.5,0.3,0.05,0.25,0.32,0.2,0.00451180036416628,2014,"Jazz","Jordan Hamilton","SF","0","0"
0.8,0.79,0,0.51,0.13,0.23,0.46,0.19,0.52,0.48,0,0.56,0.75,0.5,0.38,0.46,0.38,0.58,0.396308133024324,2014,"Warriors","Andrew Bogut","C","0","0"
0.09,0,0.02,0.07,0.08,0.1,0.07,0.11,0.29,0.13,0,0.3,0.65,0.38,0.05,0.12,0.32,0.28,0.0248585387277094,2014,"Jazz","Grant Jerrett","PF","0","0"
0.39,0,0,0.05,0.09,0.1,0.06,0.03,0.48,0.14,0,0.46,0.65,0.42,0.19,0.38,0.32,0.12,0.0278762461716032,2014,"Clippers","Ekpe Udoh","PF","0","0"
0.84,0,0.24,0.19,0.15,0.39,0.08,0.33,0.5,0.38,0,0.5,0.45,0.22,0.62,0.79,0.41,0.4,0.213800006493845,2014,"Spurs","Manu Ginobili","SG","0","0"
0.76,0.72,0.31,0.24,0.12,0.49,0.08,0.5,0.48,0.44,0,0.49,0.3,0.23,0.1,0.12,0.47,0.45,0.137572192737091,2014,"Wizards","Bradley Beal","SG","0","0"
0.73,0.2,0,0.35,0.1,0.25,0.29,0.18,0.48,0.36,0,0.48,0.7,0.47,0.24,0.29,0.24,0.41,0.0278762461716032,2014,"Knicks","Cole Aldrich","C","0","0"
0.46,0.09,0.1,0.16,0.07,0.25,0.08,0.21,0.41,0.22,0,0.41,0.55,0.25,0.05,0.21,0.12,0.31,0.0154123789536084,2014,"Knicks","Cleanthony Early","SF","0","0"
0.54,0.5,0.26,0.26,0.19,0.47,0.07,0.41,0.45,0.41,0,0.46,0.2,0.2,0,0.17,0.24,0.59,0.00711425640150773,2014,"Knicks","Langston Galloway","PG","0","0"
0.48,0.49,0.29,0.41,0.11,0.4,0.12,0.78,0.49,0.62,0.01,0.48,0.5,0.39,0.52,0.5,0.71,0.45,0.686141636979516,2014,"Knicks","Carmelo Anthony","SF","0","0"
0.34,0.27,0.1,0.27,0.08,0.03,0.25,0.48,0.49,0.42,0,0.48,0.75,0.42,0.38,0.42,0.29,0.38,0.351300472239656,2014,"Knicks","Andrea Bargnani","C","0","0"
0.84,0.37,0.32,0.14,0.12,0.12,0.05,0.38,0.47,0.3,0,0.47,0.4,0.22,0.05,0.17,0.26,0.35,0.0381245225515472,2014,"Knicks","Tim Hardaway Jr.","SF","0","0"
0.5,0.51,0.26,0.18,0.2,0.3,0,0.3,0.48,0.37,0,0.5,0.3,0.2,0.43,0.62,0.26,0.38,0.216769741553023,2014,"Knicks","Jose Calderon","PG","0","0"
0.91,0.27,0.09,0.15,0.21,0.49,0.03,0.21,0.47,0.31,0,0.47,0.1,0.07,0.1,0.17,0.32,0.4,0.0489852260059231,2014,"Knicks","Shane Larkin","PG","0","0"
0.99,0.38,0.03,0.25,0.1,0.16,0.15,0.27,0.46,0.32,0,0.45,0.75,0.4,0.29,0.42,0.24,0.52,0.100071843492531,2014,"Knicks","Jason Smith","PF","0","0"
0.82,0.26,0.05,0.28,0.09,0.16,0.09,0.19,0.49,0.31,0,0.49,0.5,0.4,0.1,0.25,0.15,0.46,0.0278762461716032,2014,"Knicks","Quincy Acy","PF","0","0"
0.38,0.26,0,0.33,0.06,0.18,0.35,0.15,0.43,0.31,0,0.44,0.7,0.48,0.57,0.62,0.32,0.45,0.123707470774078,2014,"Knicks","Samuel Dalembert","C","0","0"
0.93,0.94,0.01,0.57,0.14,0.33,0.53,0.42,0.52,0.62,0,0.51,0.7,0.45,0.81,0.83,0.68,0.44,0.316511204400377,2014,"Spurs","Tim Duncan","C","1","3"
0.39,0.1,0.02,0.14,0.22,0.18,0.06,0.1,0.36,0.19,0,0.36,0.6,0.35,0,0.12,0.21,0.17,0.0333285063063333,2014,"Spurs","Kyle Anderson","SF","0","0"
0.74,0.11,0.26,0.16,0.12,0.2,0.01,0.28,0.51,0.3,0.01,0.52,0.4,0.3,0.38,0.42,0.26,0.28,0.0877197183196993,2014,"Spurs","Marco Belinelli","SG","0","0"
0.98,0.98,0.44,0.26,0.13,0.5,0.29,0.33,0.55,0.44,0,0.57,0.45,0.28,0.48,0.38,0.35,0.41,0.122896920806336,2014,"Spurs","Danny Green Jr.","SG","0","0"
0.98,0.17,0.13,0.27,0.14,0.18,0.08,0.28,0.49,0.37,0,0.5,0.55,0.45,0.52,0.58,0.29,0.38,0.229077836021157,2014,"Spurs","Boris Diaw","C","0","0"
0.95,0.17,0.04,0.15,0.22,0.23,0.06,0.2,0.52,0.31,0,0.52,0.3,0.2,0.14,0.21,0.29,0.27,0.0617324664059905,2014,"Spurs","Cory Joseph","PG","0","0"
0.62,0.43,0,0.3,0.1,0.27,0.19,0.23,0.56,0.39,0.01,0.56,0.7,0.42,0.19,0.46,0.35,0.41,0.28255023936675,2014,"Spurs","Tiago Splitter","C","0","0"
0.62,0.22,0.12,0.11,0.13,0.33,0.05,0.13,0.5,0.22,0.02,0.5,0.4,0.17,0.19,0.42,0.21,0.3,0.0298880613194188,2014,"Wizards","Garrett Temple","SG","0","0"
0.95,0,0,0.23,0.05,0.05,0.2,0.21,0.5,0.29,0,0.51,0.65,0.59,0.19,0.25,0.24,0.51,0.119037496622464,2014,"Wizards","Kevin Seraphin","PF","0","0"
0.18,0,0,0.07,0.09,0.05,0.02,0.03,0.67,0.16,0,0.67,0.75,0.5,0.05,0.25,0.32,0.17,0.0248585387277094,2014,"Warriors","Ognjen Kuzmic","C","0","0"
0.79,0.01,0.12,0.09,0.17,0.25,0.03,0.22,0.52,0.27,0.01,0.53,0.3,0.17,0.52,0.54,0.29,0.27,0.0278762461716032,2014,"Warriors","Leandro Barbosa","SG","0","0"
0.88,0.89,0.3,0.25,0.12,0.25,0.09,0.35,0.54,0.4,0,0.54,0.5,0.38,0.76,0.75,0.41,0.47,0.162008164396256,2014,"Wizards","Paul Pierce","SF","0","0"
0.66,0,0.14,0.09,0.24,0.22,0.01,0.19,0.45,0.25,0,0.47,0.3,0.22,0.14,0.25,0.24,0.12,0.0742624866258386,2014,"Hawks","Shelvin Mack","PG","0","0"
0.22,0,0.04,0.03,0.11,0.06,0,0.07,0.42,0.13,0,0.42,0.35,0.17,0.1,0.21,0.32,0.13,0.0278762461716032,2014,"Clippers","Jared Cunningham","SG","0","0"
0.71,0.72,0.01,0.79,0.06,0.62,0.48,0.75,0.93,0.79,0,0,0.65,0.55,0.14,0.25,0.68,0.89,0.450484141530968,2014,"Kings","DeMarcus Cousins","C","1","2"
0.05,0,0.04,0.05,0.08,0,0,0.12,0.29,0.11,0,0.23,0.45,0.23,0.05,0.21,0.32,0.45,0.0248585387277094,2014,"Wizards","Glen Rice Jr.","SG","0","0"
0.9,0.01,0.23,0.16,0.1,0.16,0.08,0.25,0.49,0.28,0.01,0.51,0.55,0.28,0.57,0.71,0.32,0.27,0.0278762461716032,2014,"Wizards","Rasual Butler","SF","0","0"
0.59,0,0,0.12,0.03,0.1,0.27,0.05,0,0.2,0,0,0.6,0.42,0.38,0.58,0.06,0.23,0.116021897519045,2014,"Pistons","Joel Anthony","C","0","0"
0.72,0,0.23,0.11,0.11,0.4,0.03,0.34,0,0.32,0,0,0.35,0.25,0.24,0.38,0.29,0.26,0.18324434743922,2014,"Pistons","Jodie Meeks","SG","0","0"
0.49,0.5,0.35,0.16,0.23,0.43,0.03,0.5,0,0.48,0.01,0,0.2,0.05,0.29,0.29,0.47,0.33,0.24435566554847,2014,"Pistons","Brandon Jennings","PG","0","0"
0.38,0,0.06,0.09,0.06,0.09,0.01,0.13,0.41,0.16,0,0.32,0.5,0.35,0.43,0.38,0.09,0.16,0.164353311228698,2014,"Wizards","Martell Webster","SF","0","0"
0.8,0.82,0.03,0.47,0.18,0.38,0.14,0.68,0.51,0.7,0.01,0.51,0.65,0.45,0.19,0.29,0.71,0.64,0.53996984186191,2014,"Clippers","Blake Griffin","PF","1","3"
0.94,0.26,0.2,0.16,0.12,0.22,0.01,0.18,0,0.26,0,0,0.5,0.34,0.57,0.67,0.24,0.32,0.137410858857283,2014,"Pistons","Caron Butler","SF","0","0"
0.4,0.01,0.07,0.09,0.24,0.23,0.05,0.18,0,0.22,0,0,0.4,0.28,0,0.12,0.18,0.32,0.0212993544497086,2014,"Pistons","Spencer Dinwiddie","PG","0","0"
0.83,0.7,0,0.64,0.07,0.46,0.13,0.49,0,0.61,0,0,0.7,0.52,0.19,0.25,0.53,0.45,0.167353388057318,2014,"Pistons","Greg Monroe","C","0","0"
0.99,1,0,0.84,0.04,0.36,0.51,0.47,0,0.62,0,0,0.65,0.6,0.1,0.12,0.56,0.73,0.0783883256010074,2014,"Pistons","Andre Drummond","C","0","0"
0.07,0,0,0.05,0.17,0.06,0.04,0.16,0.31,0.16,0,0.32,0.15,0.12,0.38,0.54,0.32,0.26,0.0890078837941241,2014,"Wizards","Will Bynum","PG","0","0"
0.89,0.16,0.09,0.19,0.1,0.24,0.11,0.2,0.49,0.28,0.01,0.5,0.55,0.19,0.05,0.12,0.24,0.27,0.13650885580199,2014,"Wizards","Otto Porter Jr.","SF","0","0"
0.87,0.23,0.12,0.1,0.33,0.06,0.05,0.12,0.5,0.2,0.02,0.51,0.65,0.38,0.48,0.67,0.18,0.18,0.0278762461716032,2014,"Spurs","Matt Bonner","C","0","0"
0.61,0.01,0.04,0.13,0.09,0.12,0.06,0.15,0.42,0.2,0,0.43,0.6,0.3,0,0.25,0.32,0.22,0.0154123789536084,2014,"Knicks","Travis Wear","SF","0","0"
0.61,0,0.23,0.09,0.19,0.22,0.01,0.24,0.46,0.24,0.01,0.47,0.2,0.1,0.24,0.33,0.32,0.23,0.11730844354354,2014,"Spurs","Patty Mills","PG","0","0"
0.55,0.11,0,0.14,0.04,0.05,0.11,0.08,0,0.21,0,0,0.75,0.4,0.33,0.46,0.21,0.31,0.0278762461716032,2014,"Kings","Ryan Hollins","C","0","0"
0.88,0.01,0.12,0.08,0.13,0.11,0.06,0.15,0,0.19,0.01,0,0.45,0.22,0.05,0.08,0.15,0.26,0.0838113439700222,2014,"Kings","Nik Stauskas","SG","0","0"
0.02,0,0,0.02,0,0,0.09,0.02,0,0.13,0,0,1,1,0,0.12,0.32,0,0.0154123789536084,2014,"Kings","Sim Bhullar","C","0","0"
0.98,0.77,0,0.41,0.08,0.17,0.19,0.21,0,0.36,0,0,0.7,0.45,0.29,0.42,0.18,0.62,0.184390184653768,2014,"Kings","Jason Thompson","C","0","0"
0.02,0,0.06,0.04,0.17,0.27,0,0.1,0,0.18,0,0,0.1,0.03,0.05,0.21,0.32,0.07,0.000811265607378785,2014,"Kings","David Stockton","PG","0","0"
0.82,0.82,0.22,0.37,0.1,0.42,0.16,0.65,0,0.6,0.02,0,0.55,0.45,0.62,0.42,0.56,0.5,0.59016402021451,2014,"Kings","Rudy Gay Jr.","SF","0","0"
0.56,0.09,0,0.4,0.05,0.19,0.03,0.13,0,0.3,0.01,0,0.55,0.42,0.57,0.67,0.32,0.4,0.0539527511654106,2014,"Kings","Reggie Evans","PF","0","0"
0.89,0.07,0.12,0.17,0.07,0.19,0.01,0.26,0,0.28,0,0,0.55,0.4,0.1,0.21,0.24,0.19,0.193370615072559,2014,"Kings","Derrick Williams","PF","0","0"
0.82,0.37,0.09,0.17,0.17,0.27,0.04,0.25,0,0.3,0.01,0,0.3,0.15,0.05,0.21,0.21,0.28,0.0248585387277094,2014,"Kings","Ray McCallum","PG","0","0"
0.84,0.18,0,0.24,0.04,0.08,0.07,0.21,0,0.3,0,0,0.6,0.44,0.33,0.54,0.29,0.39,0.198522176966532,2014,"Kings","Carl Landry","PF","0","0"
0.34,0,0,0.12,0.02,0.1,0.01,0.07,0.44,0.17,0,0.46,0.5,0.55,0.24,0.29,0.18,0.29,0.0610217112207208,2014,"Wizards","DeJuan Blair","C","0","0"
0.77,0.21,0,0.41,0.1,0.21,0.11,0.27,0.47,0.39,0,0.47,0.6,0.38,0.52,0.46,0.24,0.42,0.129771944093627,2014,"Wizards","Kris Humphries","PF","0","0"
0.82,0.83,0.1,0.12,0.18,0.26,0.01,0.45,0.5,0.42,0.01,0.51,0.25,0.12,0.62,0.58,0.56,0.33,0.381856131294281,2014,"Spurs","Tony Parker","PG","0","0"
0.02,0,0,0.02,0,0,0,0.01,0,0.13,0,0,0.65,0.39,0,0.17,0.03,0.07,0.0154123789536084,2014,"Kings","Eric Moreland","C","0","0"
0.45,0,0.01,0.12,0.2,0.12,0.09,0.06,0.59,0.21,0,0.57,0.6,0.2,0.24,0.33,0.18,0.16,0.0547538594345047,2014,"Jazz","Jeremy Evans","SF","0","0"
